Date,id,T,U,Po,P,Ff,DD,Td,lat,lon,h,name,U10M,V10M
2005-07-12 06:00:00,22446,11.4,78.0,1011.2501644736844,1020.4494078947367,4.0,45.0,7.7,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-2.82842712474619,-2.8284271247461903
2005-07-12 09:00:00,22446,12.3,75.0,1010.3169078947368,1019.6494736842103,3.0,0.0,8.0,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-0.0,-3.0
2005-07-12 12:00:00,22446,15.5,72.0,1009.3836513157896,1018.582894736842,3.0,0.0,10.4,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-0.0,-3.0
2005-07-12 15:00:00,22446,14.7,71.0,1008.3170723684213,1017.5163157894738,3.0,0.0,9.4,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-0.0,-3.0
2005-07-16 09:00:00,22446,21.2,42.0,1003.1175,1012.1834210526317,3.0,180.0,7.7,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-3.673940397442059e-16,3.0
2005-07-16 12:00:00,22446,20.8,51.0,1002.850855263158,1011.9167763157893,2.0,202.5,10.3,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,0.7653668647301785,1.8477590650225741
2005-07-16 15:00:00,22446,21.7,42.0,1002.0509210526317,1010.983519736842,3.0,180.0,8.2,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-3.673940397442059e-16,3.0
2005-07-17 09:00:00,22446,22.1,57.0,1002.850855263158,1011.6501315789475,2.0,202.5,13.2,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,0.7653668647301785,1.8477590650225741
2005-07-17 12:00:00,22446,23.1,71.0,1002.5842105263156,1011.5168092105264,2.0,270.0,17.5,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,2.0,3.673940397442059e-16
2005-07-17 15:00:00,22446,23.0,54.0,1002.7175328947368,1011.6501315789475,0.0,,13.1,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,,
2005-07-17 18:00:00,22446,21.9,47.0,1002.850855263158,1011.7834539473683,1.0,67.5,10.2,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-0.9238795325112868,-0.3826834323650897
2005-07-17 21:00:00,22446,17.0,60.0,1003.384144736842,1012.4500657894736,4.0,90.0,9.3,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-4.0,-2.4492935982947064e-16
2005-07-18 00:00:00,22446,14.7,73.0,1003.384144736842,1012.5833881578948,5.0,90.0,9.9,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-5.0,-3.061616997868383e-16
2005-07-18 03:00:00,22446,15.7,70.0,1003.6507894736844,1012.8500328947368,6.0,90.0,10.2,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-6.0,-3.673940397442059e-16
2005-07-18 06:00:00,22446,20.9,61.0,1003.6507894736844,1012.7167105263158,5.0,90.0,13.0,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-5.0,-3.061616997868383e-16
2005-07-18 09:00:00,22446,21.1,59.0,1005.1173355263156,1014.0499342105264,5.0,90.0,12.8,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-5.0,-3.061616997868383e-16
2005-07-18 12:00:00,22446,27.3,45.0,1003.7841118421053,1011.6501315789475,4.0,90.0,14.5,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-4.0,-2.4492935982947064e-16
2005-07-18 15:00:00,22446,25.3,52.0,1003.6507894736844,1012.5833881578948,3.0,67.5,14.8,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-2.7716385975338595,-1.1480502970952695
2005-07-18 18:00:00,22446,23.9,60.0,1003.5174671052632,1012.4500657894736,5.0,112.5,15.7,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-4.619397662556434,1.9134171618254483
2005-07-19 12:00:00,22446,25.3,62.0,1000.8510197368421,1009.7836184210527,1.0,225.0,17.5,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,0.7071067811865475,0.7071067811865477
2005-07-19 15:00:00,22446,24.3,63.0,999.9177631578948,1008.8503618421053,2.0,0.0,16.7,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-0.0,-2.0
2005-07-19 18:00:00,22446,23.2,62.0,999.1178289473684,1007.917105263158,3.0,112.5,15.6,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-2.7716385975338595,1.1480502970952693
2005-07-19 21:00:00,22446,21.7,73.0,998.8511842105264,1007.6504605263158,6.0,135.0,16.7,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-4.242640687119286,4.242640687119285
2005-07-20 00:00:00,22446,21.3,71.0,997.9179276315787,1006.7172039473683,5.0,135.0,15.9,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-3.5355339059327378,3.5355339059327373
2005-07-20 03:00:00,22446,20.2,81.0,997.5179605263156,1006.5838815789473,6.0,157.5,16.9,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-2.2961005941905395,5.543277195067719
2005-07-20 06:00:00,22446,20.0,85.0,997.7846052631579,1006.7172039473683,7.0,180.0,17.4,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-8.572527594031472e-16,7.0
2005-07-20 09:00:00,22446,20.5,57.0,997.3846381578948,1006.4505592105264,6.0,180.0,11.6,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-7.34788079488412e-16,6.0
2005-07-20 12:00:00,22446,21.5,70.0,997.5179605263156,1006.3172368421052,4.0,202.5,15.7,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,1.530733729460357,3.6955181300451483
2005-07-20 15:00:00,22446,22.1,59.0,997.1179934210527,1005.9172697368422,2.0,180.0,13.6,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-2.4492935982947064e-16,2.0
2005-07-20 18:00:00,22446,,,997.5179605263156,1006.3172368421052,,22.5,15.0,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,,
2005-07-20 21:00:00,22446,18.8,71.0,998.05125,1006.9838486842107,3.0,112.5,13.5,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-2.7716385975338595,1.1480502970952693
2005-07-21 00:00:00,22446,16.8,80.0,998.5845394736842,1007.6504605263158,4.0,90.0,13.4,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-4.0,-2.4492935982947064e-16
2005-07-21 03:00:00,22446,12.2,93.0,999.3844736842103,1008.450394736842,6.0,90.0,11.1,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-6.0,-3.673940397442059e-16
2005-07-21 09:00:00,22446,19.6,74.0,1000.7176973684213,1009.7836184210527,3.0,0.0,14.9,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-0.0,-3.0
2005-07-21 12:00:00,22446,17.8,71.0,1001.2509868421052,1010.3169078947368,5.0,45.0,12.4,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-3.5355339059327373,-3.5355339059327378
2005-07-21 15:00:00,22446,21.3,64.0,1001.1176644736844,1010.0502631578947,3.0,45.0,14.3,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-2.1213203435596424,-2.121320343559643
2005-07-21 18:00:00,22446,15.2,76.0,1001.3843092105262,1010.583552631579,4.0,45.0,11.1,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-2.82842712474619,-2.8284271247461903
2005-07-21 21:00:00,22446,12.0,95.0,1001.7842763157896,,7.0,90.0,11.2,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-7.0,-4.286263797015736e-16
2005-07-22 00:00:00,22446,10.2,97.0,1001.7842763157896,1011.2501644736844,6.0,45.0,9.8,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-4.242640687119285,-4.242640687119286
2005-07-22 03:00:00,22446,11.0,94.0,1001.5176315789473,1010.850197368421,5.0,45.0,10.0,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-3.5355339059327373,-3.5355339059327378
2005-07-22 06:00:00,22446,15.3,83.0,1000.9843421052632,1010.0502631578947,5.0,90.0,12.4,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-5.0,-3.061616997868383e-16
2005-07-22 09:00:00,22446,22.1,67.0,999.6511184210525,1008.450394736842,4.0,112.5,15.6,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-3.695518130045147,1.5307337294603591
2005-07-22 12:00:00,22446,25.6,50.0,998.05125,1006.8505263157897,4.0,112.5,14.4,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-3.695518130045147,1.5307337294603591
2005-07-22 15:00:00,22446,23.9,58.0,996.3180592105265,1005.1173355263156,5.0,45.0,15.2,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-3.5355339059327373,-3.5355339059327378
2005-07-22 18:00:00,22446,20.9,71.0,995.9180921052632,1004.7173684210527,3.0,90.0,15.5,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-3.0,-1.8369701987210294e-16
2005-07-22 21:00:00,22446,18.8,83.0,993.9182565789473,1002.850855263158,7.0,45.0,15.8,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-4.949747468305832,-4.949747468305833
2005-07-23 00:00:00,22446,18.4,86.0,992.5850328947367,1001.6509539473683,7.0,90.0,16.0,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-7.0,-4.286263797015736e-16
2005-07-23 03:00:00,22446,20.4,83.0,992.3183881578948,1001.2509868421052,6.0,90.0,17.5,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-6.0,-3.673940397442059e-16
2005-07-23 06:00:00,22446,20.9,69.0,991.3851315789475,1000.1844078947368,2.0,337.5,15.0,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,0.7653668647301791,-1.8477590650225737
2005-07-23 09:00:00,22446,21.1,74.0,991.5184539473684,1000.3177302631578,2.0,337.5,16.3,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,0.7653668647301791,-1.8477590650225737
2005-07-23 15:00:00,22446,16.0,96.0,994.0515789473683,1002.984177631579,3.0,247.5,15.3,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,2.7716385975338604,1.1480502970952684
2005-07-23 18:00:00,22446,17.8,91.0,995.384802631579,1004.4507236842104,2.0,180.0,16.3,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-2.4492935982947064e-16,2.0
2005-07-24 03:00:00,22446,18.6,74.0,998.3178947368422,1007.3838157894736,5.0,157.5,13.9,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-1.9134171618254492,4.619397662556434
2005-07-24 06:00:00,22446,18.2,76.0,1000.1844078947368,1009.2503289473683,5.0,202.5,14.0,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,1.913417161825446,4.619397662556434
2005-07-24 09:00:00,22446,20.9,61.0,1000.9843421052632,1010.0502631578947,4.0,180.0,13.0,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-4.898587196589413e-16,4.0
2005-07-24 12:00:00,22446,22.9,51.0,1001.6509539473683,1010.583552631579,5.0,180.0,12.2,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-6.123233995736766e-16,5.0
2005-07-24 15:00:00,22446,23.1,52.0,1000.9843421052632,1009.9169407894738,3.0,202.5,12.8,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,1.1480502970952675,2.771638597533861
2005-07-25 21:00:00,22446,19.6,63.0,1002.4508881578947,1011.5168092105264,6.0,112.5,12.3,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-5.543277195067719,2.2961005941905386
2005-07-26 00:00:00,22446,19.0,64.0,1002.0509210526317,1011.1168421052632,6.0,112.5,12.0,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-5.543277195067719,2.2961005941905386
2005-07-26 06:00:00,22446,19.6,83.0,1001.2509868421052,1010.450230263158,3.0,180.0,16.6,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-3.673940397442059e-16,3.0
2005-07-26 09:00:00,22446,20.0,83.0,1001.2509868421052,1010.3169078947368,2.0,180.0,17.0,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-2.4492935982947064e-16,2.0
2005-07-26 18:00:00,22446,18.7,93.0,1000.0510855263158,1009.1170065789473,2.0,202.5,17.6,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,0.7653668647301785,1.8477590650225741
2005-07-27 06:00:00,22446,18.6,96.0,1000.4510526315787,1009.5169736842104,3.0,202.5,18.0,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,1.1480502970952675,2.771638597533861
2005-07-27 09:00:00,22446,20.0,87.0,1000.3177302631578,1009.3836513157896,5.0,180.0,17.7,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-6.123233995736766e-16,5.0
2005-07-27 12:00:00,22446,21.8,72.0,1000.0510855263158,1008.9836842105262,2.0,202.5,16.5,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,0.7653668647301785,1.8477590650225741
2005-07-27 18:00:00,22446,20.3,73.0,998.5845394736842,1007.5171381578947,2.0,45.0,15.4,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-1.414213562373095,-1.4142135623730951
2005-07-27 21:00:00,22446,18.2,89.0,998.05125,1007.1171710526316,5.0,112.5,16.4,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-4.619397662556434,1.9134171618254483
2005-07-28 00:00:00,22446,18.4,90.0,997.3846381578948,1006.4505592105264,3.0,135.0,16.8,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,-2.121320343559643,2.1213203435596424
2005-07-29 06:00:00,22446,15.4,91.0,995.651447368421,1004.8506907894737,5.0,225.0,14.0,65.46666666666667,39.73333333333333,81,маяк Зимнегорский,3.5355339059327373,3.535533905932738
