Date,id,T,U,Po,P,Ff,DD,Td,lat,lon,h,name,U10M,V10M
2006-09-12 21:00:00,04165,8.1,80.0,,1006.0505921052633,8.0,112.5,4.8,66.53333333333333,-18.016666666666666,17.0,Гримси,-7.391036260090294,3.0614674589207183
2006-09-13 00:00:00,04165,7.8,78.0,,1006.4505592105264,7.0,135.0,4.2,66.53333333333333,-18.016666666666666,17.0,Гримси,-4.949747468305833,4.949747468305832
2006-09-13 03:00:00,04165,7.5,87.0,,1005.9172697368422,8.0,135.0,5.4,66.53333333333333,-18.016666666666666,17.0,Гримси,-5.656854249492381,5.65685424949238
2009-02-13 15:00:00,04165,2.8,83.0,,1009.6502960526317,11.0,135.0,0.2,66.53333333333333,-18.016666666666666,17.0,Гримси,-7.7781745930520225,7.7781745930520225
2009-02-16 12:00:00,04165,4.1,78.0,,998.05125,5.0,135.0,0.6,66.53333333333333,-18.016666666666666,17.0,Гримси,-3.5355339059327378,3.5355339059327373
2009-10-05 09:00:00,04165,1.7,71.0,,1007.5171381578947,7.0,135.0,-3.0,66.53333333333333,-18.016666666666666,17.0,Гримси,-4.949747468305833,4.949747468305832
2010-01-18 21:00:00,04165,3.7,73.0,,1002.3175657894735,3.0,225.0,-0.7,66.53333333333333,-18.016666666666666,17.0,Гримси,2.1213203435596424,2.121320343559643
2010-01-19 00:00:00,04165,2.1,77.0,,1002.7175328947368,1.0,180.0,-1.5,66.53333333333333,-18.016666666666666,17.0,Гримси,-1.2246467991473532e-16,1.0
2010-01-19 03:00:00,04165,1.4,87.0,,1002.1842434210527,3.0,135.0,-0.6,66.53333333333333,-18.016666666666666,17.0,Гримси,-2.121320343559643,2.1213203435596424
2010-01-19 06:00:00,04165,2.5,84.0,,1000.9843421052632,5.0,135.0,0.1,66.53333333333333,-18.016666666666666,17.0,Гримси,-3.5355339059327378,3.5355339059327373
2010-01-19 12:00:00,04165,5.3,78.0,,,4.0,180.0,1.7,66.53333333333333,-18.016666666666666,17.0,Гримси,-4.898587196589413e-16,4.0
2010-01-19 15:00:00,04165,6.2,76.0,,1000.8510197368421,6.0,202.5,2.2,66.53333333333333,-18.016666666666666,17.0,Гримси,2.2961005941905355,5.543277195067722
2010-01-19 18:00:00,04165,5.7,77.0,,1000.4510526315787,5.0,180.0,1.9,66.53333333333333,-18.016666666666666,17.0,Гримси,-6.123233995736766e-16,5.0
2010-01-19 21:00:00,04165,6.4,69.0,,1000.0510855263158,8.0,157.5,1.2,66.53333333333333,-18.016666666666666,17.0,Гримси,-3.061467458920719,7.391036260090294
2010-01-20 00:00:00,04165,5.5,75.0,,999.2511513157897,9.0,157.5,1.5,66.53333333333333,-18.016666666666666,17.0,Гримси,-3.4441508912858088,8.31491579260158
2010-01-20 03:00:00,04165,5.5,78.0,,997.7846052631579,8.0,157.5,2.0,66.53333333333333,-18.016666666666666,17.0,Гримси,-3.061467458920719,7.391036260090294
2010-01-20 12:00:00,04165,6.0,77.0,,997.9179276315787,8.0,157.5,2.3,66.53333333333333,-18.016666666666666,17.0,Гримси,-3.061467458920719,7.391036260090294
2010-01-20 15:00:00,04165,6.6,72.0,,997.2513157894738,11.0,135.0,2.0,66.53333333333333,-18.016666666666666,17.0,Гримси,-7.7781745930520225,7.7781745930520225
2010-01-20 21:00:00,04165,5.4,73.0,,999.3844736842103,10.0,180.0,0.9,66.53333333333333,-18.016666666666666,17.0,Гримси,-1.2246467991473533e-15,10.0
2010-01-21 00:00:00,04165,4.6,78.0,,1001.5176315789473,9.0,157.5,1.1,66.53333333333333,-18.016666666666666,17.0,Гримси,-3.4441508912858088,8.31491579260158
2010-01-21 03:00:00,04165,4.7,77.0,,1001.7842763157896,8.0,157.5,1.1,66.53333333333333,-18.016666666666666,17.0,Гримси,-3.061467458920719,7.391036260090294
2010-01-25 00:00:00,04165,5.8,69.0,,1010.1835855263156,6.0,180.0,0.6,66.53333333333333,-18.016666666666666,17.0,Гримси,-7.34788079488412e-16,6.0
2010-01-25 03:00:00,04165,6.0,65.0,,1006.4505592105264,9.0,180.0,0.0,66.53333333333333,-18.016666666666666,17.0,Гримси,-1.102182119232618e-15,9.0
2010-01-25 06:00:00,04165,5.7,72.0,,1000.4510526315787,11.0,157.5,1.1,66.53333333333333,-18.016666666666666,17.0,Гримси,-4.209517756015988,10.162674857624154
2010-01-25 12:00:00,04165,7.8,72.0,,989.3852960526317,8.0,180.0,3.1,66.53333333333333,-18.016666666666666,17.0,Гримси,-9.797174393178826e-16,8.0
2010-01-25 15:00:00,04165,9.2,65.0,,990.7185197368422,2.0,157.5,2.9,66.53333333333333,-18.016666666666666,17.0,Гримси,-0.7653668647301798,1.8477590650225733
2010-01-25 18:00:00,04165,7.2,68.0,,995.384802631579,8.0,292.5,1.6,66.53333333333333,-18.016666666666666,17.0,Гримси,7.391036260090293,-3.06146745892072
2010-01-25 21:00:00,04165,6.9,68.0,,998.8511842105264,9.0,292.5,1.4,66.53333333333333,-18.016666666666666,17.0,Гримси,8.31491579260158,-3.44415089128581
2010-01-26 00:00:00,04165,5.0,84.0,,1000.9843421052632,11.0,292.5,2.5,66.53333333333333,-18.016666666666666,17.0,Гримси,10.162674857624152,-4.20951775601599
2010-01-26 06:00:00,04165,4.7,79.0,,1003.1175,7.0,270.0,1.4,66.53333333333333,-18.016666666666666,17.0,Гримси,7.0,1.2858791391047206e-15
2010-01-26 12:00:00,04165,4.7,69.0,,1004.9840131578948,5.0,225.0,-0.4,66.53333333333333,-18.016666666666666,17.0,Гримси,3.5355339059327373,3.535533905932738
2010-01-26 15:00:00,04165,5.1,67.0,,1004.3174013157893,8.0,270.0,-0.5,66.53333333333333,-18.016666666666666,17.0,Гримси,8.0,1.469576158976824e-15
2010-01-26 18:00:00,04165,3.8,78.0,,1005.1173355263156,10.0,270.0,0.3,66.53333333333333,-18.016666666666666,17.0,Гримси,10.0,1.83697019872103e-15
2010-01-26 21:00:00,04165,1.5,85.0,,1007.6504605263158,12.0,315.0,-0.7,66.53333333333333,-18.016666666666666,17.0,Гримси,8.485281374238571,-8.485281374238568
2010-01-27 00:00:00,04165,0.6,81.0,,1013.1166776315787,13.0,337.5,-2.2,66.53333333333333,-18.016666666666666,17.0,Гримси,4.974884620746164,-12.01043392264673
2010-01-27 03:00:00,04165,-0.6,75.0,,1019.3828289473684,6.0,45.0,-4.4,66.53333333333333,-18.016666666666666,17.0,Гримси,-4.242640687119285,-4.242640687119286
2010-01-27 06:00:00,04165,-1.0,73.0,,1022.8492105263156,3.0,22.5,-5.3,66.53333333333333,-18.016666666666666,17.0,Гримси,-1.1480502970952693,-2.7716385975338595
2010-01-27 09:00:00,04165,-0.3,75.0,,1024.0491118421053,1.0,337.5,-4.1,66.53333333333333,-18.016666666666666,17.0,Гримси,0.3826834323650896,-0.9238795325112868
2010-01-27 12:00:00,04165,1.3,76.0,,1024.4490789473682,9.0,292.5,-2.5,66.53333333333333,-18.016666666666666,17.0,Гримси,8.31491579260158,-3.44415089128581
2010-01-27 15:00:00,04165,2.0,73.0,,1022.3159210526317,11.0,292.5,-2.3,66.53333333333333,-18.016666666666666,17.0,Гримси,10.162674857624152,-4.20951775601599
2010-01-27 18:00:00,04165,3.2,81.0,,1021.3826644736844,10.0,292.5,0.3,66.53333333333333,-18.016666666666666,17.0,Гримси,9.238795325112868,-3.8268343236509
2010-01-27 21:00:00,04165,-0.4,84.0,,1022.0492763157896,5.0,0.0,-2.7,66.53333333333333,-18.016666666666666,17.0,Гримси,-0.0,-5.0
2010-01-28 03:00:00,04165,-0.4,78.0,,1018.31625,2.0,90.0,-3.7,66.53333333333333,-18.016666666666666,17.0,Гримси,-2.0,-1.2246467991473532e-16
2010-01-28 06:00:00,04165,-0.7,86.0,,1016.5830592105262,1.0,135.0,-2.8,66.53333333333333,-18.016666666666666,17.0,Гримси,-0.7071067811865476,0.7071067811865475
2010-01-28 09:00:00,04165,-0.5,77.0,,1015.2498355263156,4.0,135.0,-4.0,66.53333333333333,-18.016666666666666,17.0,Гримси,-2.8284271247461903,2.82842712474619
2010-01-28 12:00:00,04165,-0.9,68.0,,1014.7165460526317,2.0,112.5,-6.0,66.53333333333333,-18.016666666666666,17.0,Гримси,-1.8477590650225733,0.7653668647301795
2010-01-28 15:00:00,04165,-1.8,74.0,,1014.5832236842107,3.0,67.5,-5.9,66.53333333333333,-18.016666666666666,17.0,Гримси,-2.7716385975338595,-1.1480502970952695
